C++ Primer 中文版（第 4 版）,Stanley B.Lippman, 人民邮电出版社,9.2,4043 
非常道,余世存 编, 社会科学文献出版社,7.9,4039 
伤心咖啡店之歌,朱少麟, 作家出版社,8.6,4039 
疯癫与文明,米歇尔・福柯, 生活·读书·新知三联书店,8.7,4039 
格调,保罗.福塞尔(美), 中国社会科学出版社,7.7,4036 
一个人泡澡,[日] 高木直子 图文, 中国轻工业出版社,7.3,4033 
曾国藩（上中下）,唐浩明, 人民文学出版社,8.6,4030 
思念成城,君子以泽（天籁纸鸢）, 百花洲文艺出版社,8,4029 
雅舍谈吃,梁实秋, 山东画报出版社,8.8,4028 
爱德华的奇妙之旅,[美] 凯特·迪卡米洛, 新蕾出版社,8.7,4027 
内向者优势,Marti Olsen Laney, 华东师范大学出版社,7.7,4026 
我在伊朗长大,玛赞·莎塔碧, 生活·读书·新知三联书店,9.3,4023 
心理罪之第七个读者,雷米, 重庆出版社,7.4,4021 
盘龙（1～10部）,我吃西红柿, 太白文艺出版社,7.7,4018 
卡尔维诺文集（第三卷）,[意大利] 卡尔维诺, 译林出版社,9.3,4013 
男生贾里  女生贾梅,秦文君, 作家出版社,8.1,4012 
铁鼠之槛（下）,[日] 京极夏彦, 上海人民出版社,8.6,4012 
人性记录,[英] 阿加莎·克里斯蒂, 人民文学出版社,7.8,4011 
长歌行 02,夏达, 新世纪出版社,8.8,4011 
閒雲公子,于晴, 飛田文化,8.1,4004 
流波上的舞,张小娴, 天津人民出版社,7.7,4004 
天使在人间,[美] 肖恩·赫本·费雷, 陕西师范大学出版社,8.4,3999 
阿根廷婆婆,(日) 吉本芭娜娜, 上海译文出版社,7.6,3998 
打工旅行,吴非, 中信出版社,7.7,3997 
左手倒影.右手年华,郭敬明, 上海译文,7,3994 
然后、爱情随遇而安,长着翅膀的大灰狼, 国际文化出版公司,7.5,3993 
杀戮之病,[日]我孙子武丸, 新星出版社,7.7,3992 
蓝房子,北岛, 江苏文艺出版社,8.4,3991 
犹记惊鸿照影,风凝雪舞, 吉林出版集团有限责任公司,7.4,3984 
我们无处安放的青春,吕挽, 北京十月文艺出版社,7.8,3974 
碎片,(日)青山七惠, 上海译文出版社,7.8,3969 
推拿,毕飞宇, 人民文学出版社,8,3967 
络新妇之理（下）,[日] 京极夏彦, 上海人民出版社,9,3966 
生命的不可思议,胡因梦, 东方出版中心,8.1,3964 
纳兰容若词传,夏如意, 江苏文艺出版社,8,3957 
幽灵客栈,蔡骏, 云南人民出版社,7.2,3955 
新概念英语3,"（英）亚历山大（Alexander,L.G.)", 外语教学与研究出版社,9,3954 
公正,[美] 迈克尔·桑德尔, 中信出版社,9.1,3953 
痛并快乐着,白岩松, 华艺出版社,7.4,3952 
似水流年,王小波, 上海锦绣文章出版社,8.7,3950 
我们都是丑小鸭,张小娴, 天津人民出版社,7.7,3950 
痛快日记,蔡康永, 皇冠文化,8.2,3948 
在难搞的日子笑出声来,大鹏, 北京联合出版公司,7.6,3946 
世界如此险恶，你要内心强大,石勇, 印刷工业出版社,6.8,3945 
诛仙全集（全六册）,萧鼎, 花山文艺出版社,8.3,3943 
富江,伊藤润二, 东立出版社,8.5,3939 
四世同堂（上下）,老舍, 人民文学出版社,9,3938 
不分东西,闾丘露薇, 中国人民大学出版社,7.7,3938 
灵魂只能独行,周国平, 人民文学出版社,8.4,3934 
股票作手回忆录,爱德温.李费佛(美), 海南出版社,8.7,3931 
悬崖山庄奇案,[英] 阿加莎·克里斯蒂, 人民文学出版社,8,3928 
云雀叫了一整天,木心, 广西师范大学出版社,8.3,3924 
少有人走的路Ⅱ,[美] M·斯科特·派克, 吉林文史出版社,7.7,3923 
然后，我就一个人了,[日] 山本文绪, 南海出版公司,7.4,3923 
魔影紫光,莜原千绘, 吉林美术出版社,8,3921 
死者代言人,[美] 奥森·斯科特·卡德, 四川科学技术出版社,8.8,3918 
斜阳,（日）太宰治, 重庆出版社,8.5,3918 
封神演義 1,藤崎竜, 東立出版社有限公司,8.6,3915 
北方夕鹤2/3杀人事件,[日] 岛田庄司, 新星出版社,7.6,3910 
我的不完美,刘若英, 上海文艺出版社,7.7,3909 
简约至上,[英] Giles Colborne, 人民邮电出版社,8.4,3908 
习惯的力量,[美] 查尔斯·杜希格 (Charles Duhigg), 中信出版社,8,3902 
启示录,[美] Marty Cagan, 华中科技大学出版社,8.5,3902 
只愿你曾被这世界温柔相待,水木丁, 广西师范大学出版社,7.2,3900 
草,韩寒, 万卷出版公司,7.7,3900 
异兽志,颜歌, 中信出版社,8.4,3900 
暗恋,八月长安, 湖南文艺出版社,8.3,3892 
最后一片叶子,（美）欧・亨利, 上海译文出版社,8.9,3889 
跌荡一百年（下）,吴晓波, 中信出版社,8.6,3885 
谋杀启事,阿加莎·克里斯蒂, 人民文学出版社,7.8,3882 
萬水千山走遍,三毛, 皇冠文化出版有限公司,8.6,3876 
人生不过如此,林语堂, 陕西师范大学出版社,7.9,3874 
社会性动物,Elliot Aronson, 华东师范大学出版社,9.1,3868 
怪诞行为学2,[美]丹·艾瑞里, 中信出版社,7.9,3868 
思维导图,东尼·博赞, 中信出版社,7.4,3868 
爱情没那么美好,[法] 布里吉特·吉罗, 上海人民出版社,7.3,3866 
三毛从军记全集,张乐平, 同济大学出版社,9,3866 
又来了，找死的兔子,[英] 安迪·莱利, 南海出版公司,8.4,3865 
不能动,风弄, 威向,7.8,3864 
你睡不著我受不了,蔡康永, 平安文化,7.5,3860 
鲤·荷尔蒙,张悦然 主编, 上海文艺出版社,7.4,3860 
昆虫记,J.H.法布尔, 作家出版社,8.5,3859 
老残游记,[清] 刘鹗, 人民文学出版社,8,3849 
大卫·科波菲尔（上下）,（英）狄更斯, 人民文学出版社,8.3,3846 
忏悔录,卢梭, 人民文学出版社,8,3843 
微笑的咖啡杯,慕容引刀, 上海人民出版社,8.1,3842 
道士下山,徐皓峰, 百花文艺出版社,7.4,3841 
一个都不正经,张发财, 广西师范大学出版社,7.2,3840 
美人为馅,丁墨, 百花洲文艺出版社,7.6,3839 
纸牌的秘密,(挪)乔斯坦·贾德, 作家出版社,8.5,3833 
去你家玩好吗,韩寒  监制, 三秦出版社,7.4,3832 
现实一种,余华, 上海文艺出版社,8.1,3828 
余罪,常书欣, 海南出版社,7.6,3823 
我的视觉日记,王小慧, 学林出版社,8.1,3819 
人间烟火,桔子树, 江苏文艺出版社,8.3,3819 
哥德尔、艾舍尔、巴赫,[美] 侯世达, 商务印书馆,9.4,3818 
不存在的骑士,[意] 伊塔洛·卡尔维诺, 译林出版社,8.8,3817 
月上重火,天籁纸鸢, 沈阳出版社,7.8,3816 
你不可不知的人性,[美] 刘墉, 接力出版社,8.1,3814 
琴声如诉,[法] 玛格丽特·杜拉斯, 上海译文出版社,7.9,3811 
爱上爱情,曾炜, 上海人民出版社,6.5,3810 
自杀俱乐部,[英] 尼克·霍恩比, 人民文学出版社,7.6,3809 
共产党宣言,马克思, 人民出版社,8.6,3808 
这个世界会好吗,[美] 艾恺 采访, 东方出版中心,7.9,3804 
镜·龙战（上）,沧月, 世界知识出版社,8.4,3803 
靠自己去成功,刘墉, 长江文艺出版社,7.8,3803 
一万小时天才理论,[美] 丹尼尔·科伊尔, 中国人民大学出版社,7.5,3797 
一日重生,[美] 米奇·阿尔博姆, 上海译文出版社,8.1,3795 
韩寒五年文集（上下）,韩寒, 二十一世纪出版社,8.4,3793 
蒋勋说红楼梦（第一辑）,蒋勋, 上海三联书店,9,3793 
灿烂涅槃,郝舫, 安徽人民出版社,8.5,3788 
变色龙,（俄）契诃夫, 上海译文出版社,8.2,3786 
鹿男,（日）万城目学, 上海人民出版社,7.7,3786 
那个姐姐教我们的事,沈奇岚, 中信出版社,8.6,3784 
一个人的欢喜与忧伤,笙离, 中国画报出版社,7.9,3781 
幻影书,[美] 保罗·奥斯特, 浙江文艺出版社,8.4,3780 
我爱摇滚乐,None,None,9.3,3775 
香草山,余杰, 长江文艺出版社,7.9,3769 
芙蓉镇,古华, 人民文学出版社,8.1,3767 
毛姆短篇小说精选集,(英)威廉·萨默塞特·毛姆, 译林出版社,9.1,3765 
雕刻时光,[苏] 安德烈·塔可夫斯基, 人民文学出版社,9,3764 
东京茱丽叶,北川美幸, 大然出版社,7.4,3763 
古董衣情缘,[英] 伊莎贝尔 沃尔夫, 中信出版社,7.7,3757 
我讨厌妈妈,酒井驹子, 南海出版公司,8.8,3752 
系统赢天下,None, 中华工商联合出版社,7.4,3751 
正能量,理查德·怀斯曼, 湖南文艺出版社,6.9,3751 
香初上舞·再上,藤萍, 广西人民出版社,9,3749 
亡者永生,那多, 接力出版社,8,3745 
殇璃,雪灵之, 万卷出版公司,7.6,3742 
我们不是天使,亦舒, 海天出版社,7.9,3739 
中国北方的情人,[法] 玛格丽特·杜拉斯, 上海译文出版社,8.3,3736 
东周列国志（上下）,冯梦龙, 人民文学出版社,8.5,3734 
不说，就真来不及了,袁苡程, 新星出版社,7.5,3732 
宇宙尽头的餐馆,[英] 道格拉斯·亚当斯, 上海译文出版社,8.7,3729 
巫言,朱天文, 上海人民出版社,7.6,3724 
羽·青空之蓝,沧月, 文化艺术出版社,8,3714 
小顾聊绘画·贰,顾爷, 中信出版社,8.2,3713 
衣香鬓影,寐语者, 花山文艺出版社,8.2,3709 
史上第一混乱·第一季神仙预备役,张小花, 黄山书社,8.6,3707 
蜡笔小新（全32册）,[日] 臼井仪人, 陕西师范大学出版社,9.2,3704 
凶心人,那多, 南海出版公司,7.7,3703 
中国近代史,蒋廷黻, 上海古籍出版社,8.8,3701 
空中小姐,王朔, 中国青年出版社,7.4,3697 
圣人请卸妆,咪蒙, 凤凰出版社,7.5,3693 
我的成功可以复制,唐骏, 中信出版社,7.4,3691 
东宫·西宫,王小波, 陕西师范大学出版社,8.2,3691 
蚀心者,辛夷坞, 江苏文艺出版社,6.9,3689 
帝国的惆怅,易中天, 文汇出版社,7.5,3688 
白木蘭圓舞曲 01,齋藤千穗, 大然文化,8.2,3683 
得未曾有,庆山, 北京十月文艺出版社,7.6,3682 
再穷也要去旅行,[马来西亚] 黄爱琳, 上海社会科学院出版社,6.5,3681 
宽容,（美）房龙, 三联书店,8.5,3680 
大人物,古龙, 珠海出版社,7.6,3676 
水问,简媜, 文化艺术出版社,8.3,3676 
傾城,三毛, 皇冠文化出版有限公司,8.7,3674 
假面自白,[日] 三岛由纪夫, 上海译文出版社,8.4,3673 
一个人不要怕,素黑, 安徽教育出版社,7.9,3672 
镜·龙战（下）,沧月, 世界知识出版社,8.4,3668 
寒武纪,亦舒, 新世界出版社,7.6,3668 
深夜食堂 05,[日] 安倍夜郎, 湖南文艺出版社,9.1,3666 
深夜食堂 06,安倍夜郎, 新經典文化,9.2,3665 
砂器,(日)松本清张, 南海出版公司,7.8,3665 
八墓村,[日] 横沟正史, 珠海出版社,7.9,3665 
艳鬼,公子欢喜, 龙马文化,8.5,3664 
少女小渔,严歌苓, 陕西师范大学出版社,7.8,3664 
大旗英雄传（上下）,古龙, 珠海出版社,7.5,3663 
华丽人生,[日]伊坂幸太郎, 译林出版社,8.5,3662 
沿着塞纳河到翡冷翠,黄永玉, 作家出版社,8.7,3661 
恋爱中毒的仙术师,漫画/川添真理子,None,7.9,3658 
衾何以堪,木浮生, 国际文化出版公司,7.4,3657 
桃花依旧笑春风,匪我思存, 新世界出版社,7.2,3657 
风玫瑰,沧月, 万卷出版公司,7.3,3657 
藏地密码8,何马, 重庆出版社,7.8,3655 
昆仑前传,凤歌, 北方文艺出版社,8.3,3655 
给一个未出生孩子的信,[意] 法拉奇, 上海三联书店,8.3,3653 
蛋白质女孩,王文华, 第1版 (2002年9月1日),6.4,3652 
爱上了你,张小娴, 北京十月文艺出版社,8,3650 
底牌,阿加莎·克里斯蒂, 人民文学出版社,7.8,3650 
流动的盛宴,[美] 海明威, 上海译文出版社,8.2,3649 
倾城,三毛, 哈尔滨出版社,8.8,3646 
偶发空缺,[英] J. K. 罗琳, 人民文学出版社,7.6,3643 
我爱问连岳Ⅲ,连岳, 作家出版社,8.1,3642 
蓝海战略,[韩] W.钱·金, 商务印书馆,7.7,3641 
中國近代史（上冊）,[美] 徐中約, 香港中文大學出版社,9.4,3636 
簪中录,侧侧轻寒, 江苏凤凰文艺出版社,8.1,3635 
顾城的诗顾城的画,顾城, 江苏文艺出版社,9.1,3633 
寻找家园,高尔泰, 花城出版社,9.2,3633 
练习一个人,陶立夏, 江苏文艺出版社,6.8,3632 
神之右手,沧月（原著）, 21世纪出版社,7.9,3632 
哀愁的预感,[日] 吉本芭娜娜, 上海译文出版社,7.8,3625 
三国机密（上）,马伯庸, 江苏人民出版社,8.3,3622 
辛亥：摇晃的中国,张鸣, 广西师范大学出版社,7.6,3620 
奥杜邦的祈祷,(日)伊坂幸太郎, 译林出版社,8.1,3618 
人间草木,汪曾祺, 江苏文艺出版社,8.9,3618 
西西弗的神话,[法] 加缪, 广西师范大学出版社,8.8,3617 
C程序设计语言,（美）Brian W. Kernighan, 机械工业出版社,9.4,3616 
金字塔原理,[美] 巴巴拉·明托, 民主与建设出版社,8.1,3613 
过年,那多, 接力出版社,7.8,3613 
基业长青,[美] 詹姆斯·柯林斯, 中信出版社,8.2,3612 
直捣蜂窝的女孩,[瑞典] 斯蒂格·拉森, 人民文学出版社,9,3610 
道路与梦想,王石, 中信出版社,7.6,3610 
计算中的上帝,(加拿大)罗伯特﹒J﹒索耶, 四川科学技术出版社,8.2,3608 
温莎墓园日记,木心, 广西师范大学出版社,8.5,3605 
赎罪,[英] 伊恩·麦克尤恩, 上海译文出版社,8.2,3603 
我与狗狗的十个约定,[日] 泽本嘉光, 天津教育出版社,8.6,3601 
兰陵缭乱Ⅱ,Vivibear, 朝华出版社,7.7,3599 
忽爾今夏,亦舒, 天地圖書有限公司,7.7,3596 
周鸿祎自述,周鸿祎, 中信出版社,7.6,3595 
大灰狼罗克,郑渊洁, 学苑出版社,8.6,3595 
我叫刘跃进,刘震云, 长江文艺出版社,7.4,3593 
局外人3,[韩] 可爱淘, 中国城市出版社,6.9,3593 
怨女,张爱玲, 北京十月文艺出版社,8.2,3591 
狱门岛,[日] 横沟正史, 珠海出版社,8,3590 
小说的艺术,[捷克] 米兰·昆德拉, 上海译文出版社,8.6,3588 
大树,[法] 贝纳尔·韦尔贝, 中国城市出版社,8.4,3586 
三救姻缘,笑声, 朝华出版社,7.1,3585 
两个人住,欧阳应霁, 生活·读书·新知三联书店,7.6,3582 
宝贝，宝贝,周国平, 江苏人民出版社,8.1,3582 
回家真好,欧阳应霁, 生活·读书·新知三联书店,7.8,3582 
乌克兰拖拉机简史,[英] 玛琳娜·柳薇卡, 吉林出版集团有限责任公司,7.6,3581 
藏地白皮书,傅真, 人民文学出版社,8,3581 
凯尔特的薄暮,(爱尔兰)W.B.叶芝, 江苏人民出版社,8.3,3580 
深渊上的火,[美] 弗诺·文奇, 四川科学技术出版社,8.8,3578 
妩媚航班,笛安, 长江文艺出版社,8.1,3577 
红,安东尼, 长江文艺出版社,7.8,3576 
镜花缘,李汝珍, 北京十月文艺出版社,7.8,3575 
不过如此,崔永元, 华艺出版社,7.2,3574 
奇想·天动,[日] 岛田庄司, 新星出版社,8.3,3571 
谁杀了她,[日] 东野圭吾, 南海出版公司,7.6,3566 
爱玛,[英] 简·奥斯丁, 译林出版社,7.8,3564 
至死不渝的愛,伊藤潤二, 東立,8.9,3563 
沉睡的森林,(日)东野圭吾, 南海出版公司,7,3562 
悲剧的诞生,"[德] 尼采(Nietzsche,F.)", 生活·读书·新知三联书店,8.8,3560 
伤花怒放,郝舫, 江苏人民出版社,8.1,3559 
Blood X Blood：血族传说,妖舟, 时代文艺出版社,8.3,3551 
柔软,廖一梅, 中信出版社,8.4,3547 
FBI教你破解身体语言,[美] 乔·纳瓦罗, 吉林文史出版社,6.9,3538 
兰陵缭乱3,Vivibear, 朝华出版社,7.7,3537 
一百个人的十年,冯骥才, 江苏文艺出版社,8.9,3534 
跌荡一百年（上）,吴晓波, 中信出版社,8.6,3531 
独家记忆,木浮生, 云南人民出版社,7.8,3529 
销魂殿,十四郎, 华文出版社,7.3,3528 
前世今生：16堂生死启蒙课,（美）布莱恩·魏斯, 江苏人民出版社,7.7,3528 
陌上花开,安意如, 万卷出版公司,7.2,3523 
浪漫的逃亡,阿信, B'IN MUSIC相信音樂國際股份有限公司,9.3,3522 
人魚之傷,高橋留美子, 尖端,8.6,3521 
白马山庄杀人事件,[日] 东野圭吾, 人民文学出版社,6.7,3521 
春雪,[日] 三岛由纪夫, 上海译文出版社,8.8,3516 
杀手,九把刀, 安徽文艺出版社,8.5,3515 
嘘,亦舒, 新世界出版社,7.5,3513 
金瓶梅,兰陵笑笑生, 齐鲁出版社,8.5,3509 
西方哲学史（下卷）,罗素, 商务印书馆,8.9,3508 
2001太空漫游,[英] 阿瑟·克拉克, 上海人民出版社,9,3507 
庆余年·贰,猫腻, 中国友谊出版公司,8.5,3507 
天命,钱莉芳, 时代文艺出版社,7.4,3504 
被背叛的遗嘱,米兰・昆德拉, 上海译文出版社,8.3,3500 
绿野仙踪,弗兰克·鲍姆, 上海译文出版社,8.6,3499 
小S之怀孕日记,徐熙娣, 安徽人民出版社,7.5,3494 
神曲（全三册）,但丁, 人民文学出版社,8.5,3492 
我爱阳光,许佳, 春风文艺出版社,7.4,3490 
河童杂记本,[日] 妹尾河童, 生活·读书·新知三联书店,8.3,3488 
爱丽斯漫游奇境,刘易斯・卡罗尔, 人民文学出版社,8.5,3486 
当代诗人作家书画集,吉狄马加, 中国文联出版社,8.7,3485 
心理罪2：教化场,雷米, 重庆出版社,8,3484 
去中国的小船,[日] 村上春树, 上海译文出版社,7.6,3476 
当我们旅行,[澳] 托尼·惠勒, 生活·读书·新知三联书店,8,3475 
美学散步,宗白华, 上海人民出版社,8.8,3473 
小径分岔的花园,[阿根廷] 博尔赫斯, 浙江文艺出版社,9.1,3472 
61×57,王文华, 上海人民出版社,7.6,3467 
四重音,消失宾妮, 长江文艺出版社,7.4,3466 
刻下来的幸福时光,郭敬明, 二十一世纪出版社,6.9,3465 
猜火车,[英] 欧文·威尔士, 重庆出版社,8.4,3463 
世界上的另一个你,[美] 朗·霍尔(Ron Hall), 湖南文艺出版社,7.8,3463 
戒音,由貴香織里, 東立,8.4,3459 
我不知道该说什么，关于死亡还是爱情,S.A.阿列克谢耶维奇, 花城出版社/铁葫芦图书,8.9,3457 
人情·世故,林夕, 广西师范大学出版社,7.6,3457 
白说,白岩松, 长江文艺出版社,7.3,3455 
所以,池莉, 人民文学出版社,7.1,3453 
格兰特船长的儿女,[法] 儒勒·凡尔纳(Jules Verne), 中国少年儿童出版社,8.4,3452 
长相思2,桐华, 湖南文艺出版社,8.2,3451 
第二十二条军规,[美] 约瑟夫·海勒, 译林出版社,8.3,3451 
茅山后裔1,大力金刚掌, 太白文艺出版社,8,3450 
来来往往,池莉, 作家出版社,7.2,3450 
长相思3,桐华, 湖南文艺出版社,8,3449 
天浴,严歌苓, 陕西师范大学出版社,8.4,3447 
重紫（全两册）,蜀客, 江苏文艺出版社,7.3,3446 
唐诗鉴赏辞典,萧涤非, 上海辞书出版社,9.2,3444 
寻欢作乐,[英] 威廉·萨默塞特·毛姆, 译林出版社,8.4,3443 
生死桥,李碧华, 新世界出版社,8.2,3443 
建筑师的20岁,东京大学工学部建筑学科, 清华大学出版社,8.1,3442 
天真的人类学家,[英] 奈吉尔·巴利, 广西师范大学出版社,8.8,3442 
私语书,黎戈, 文化艺术出版社,8,3442 
秋叶原@DEEP,[日] 石田衣良, 上海人民出版社,7.4,3442 
奢侈品男人,桔子树, 云南人民出版社,7.7,3441 
莫泊桑短篇小说选,[法] 莫泊桑, 人民文学出版社,8.6,3440 
伤逝,鲁迅, 中国青年出版社,8.8,3438 
一次・图片和故事,维姆・文德斯, 广西师范大学出版社,8.7,3437 
小紫荆,亦舒, 新世界出版社,7.1,3437 
塔希里亚故事集,吴淼, 接力出版社,9.4,3435 
囚徒健身,保罗·威德, 北京科学技术出版社,8.7,3430 
《华尔街日报》是如何讲故事的,[美] 威廉·E.布隆代尔, 华夏出版社,8.4,3428 
苦妓回忆录,加西亚·马尔克斯, 南海出版社,7.8,3427 
项塔兰,[澳] 格里高利·大卫·罗伯兹, 华文出版社,9,3426 
我与世界只差一个你,张皓宸, 天津人民出版社,6.1,3426 
王小波全集,王小波, 云南人民出版社,9.3,3425 
告白与告别,韩寒, 北京联合出版公司,6.6,3423 
用户体验的要素,Jesse James Garrett, 机械工业出版社,8.2,3422 
替身,[日] 绫辻行人, 人民文学出版社,7.5,3420 
杰克·韦尔奇自传,（美）杰克.韦尔奇（Jack Welch）, 中信出版社,7.8,3418 
最小说（第一辑）,郭敬明 主编, 长江文艺出版社,7.2,3411 
九月鹰飞,古龙, 珠海出版社,7.5,3409 
繁星春水,冰心, 人民文学出版社,7.1,3408 
行走中的玫瑰,闾丘露薇, 时代文艺出版社,7.6,3407 
四手联弹,章诒和, 广西师范大学出版社,6.8,3406 
海伯利安,[美] 丹·西蒙斯, 万卷出版公司,9,3402 
荆棘之城,[英]萨拉·沃特斯, 百花洲文艺出版社,8.6,3399 
就算天空再深,林夕, 广西师范大学出版社,7.2,3399 
世上另一个我(修订版),[美] 萨拉·帕坎南, 湖南文艺出版社,8.4,3394 
太阳黑子,须一瓜, 上海文艺出版社,7.9,3394 
电子之星,[日] 石田衣良, 上海人民出版社,8.1,3392 
电影少女,桂正和, 天下出版有限公司,7.7,3390 
两只前夫一台戏,电线, 国际文化出版公司,7.3,3390 
旋转木马鏖战记,[日] 村上春树, 上海译文出版社,7.9,3390 
比我老的老头,黄永玉, 作家出版社,8.3,3389 
设计的觉醒,田中一光, 广西师范大学出版社,8.2,3385 
荒原狼,[德]赫尔曼·黑塞, 上海译文出版社,8.9,3385 
直面内心的恐惧,[德] 弗里兹·李曼, 山西人民出版社,7.8,3384 
沧海Ⅱ,凤歌, 重庆出版社,8.5,3382 
永失我爱,王朔, 中国电影出版社,7.9,3382 
历代经济变革得失,吴晓波, 浙江大学出版社,8.7,3381 
沉重的肉身,刘小枫, 华夏出版社,8.8,3381 
資治通鑑（全二十冊）,[宋] 司馬光 編著, 中華書局,9.3,3380 
痕记,痕痕, 长江文艺出版社,7.7,3379 
发现之旅,托尼•赖斯, 商务印书馆,9,3378 
热夜之梦,（美）乔治·R·R·马丁, 四川科技出版社,8.8,3377 
铁皮鼓,[德] 格拉斯, 上海译文出版社,8.5,3377 
旋风少女,明晓溪, 中国城市出版社,7,3376 
相亲以后,爱拉囡囡, 中国城市出版社,7.2,3375 
萤,[日] 村上春树, 上海译文出版社,7.8,3375 
时寒冰说,时寒冰, 上海财经大学出版社,8.6,3373 
为了N,(日)湊佳苗, 南海出版公司,7,3373 
暗算,麦家, 人民文学出版社,7.3,3373 
风起陇西,马伯庸, 山西人民出版社,8.2,3372 
三体全集,刘慈欣, 重庆出版社,9.3,3368 
三体X,宝树, 重庆出版社,7.2,3367 
世界上所有童话都是写给大人看的,陈谌, 天津人民出版社,7.1,3364 
用我一辈子去忘记,柴静 著, 海南出版社,8.2,3364 
点与线,松本清张, 南海出版公司,7.8,3360 
庆余年·陆,猫腻, 中国友谊出版公司,8.5,3359 
书店的灯光,[美] 刘易斯·布兹比, 上海三联书店,7.7,3356 
九州·白雀神龟,潘海天, 新世界出版社,7.9,3352 
失恋排行榜,[英国] 尼克·霍恩比, 国际文化出版公司,7.8,3351 
死了七次的男人,（日）西泽保彦, 新星出版社,8.1,3348 
午夜凶铃,铃木光司, 南海出版公司,8.3,3348 
午门囧事Ⅱ,影照, 花山文艺出版社,7.8,3344 
聆听父亲,张大春, 上海人民出版社,8.6,3344 
本阵杀人事件,横沟正史, 珠海出版社,7.8,3343 
他知道风从哪个方向来,玖月晞, 百花洲文艺出版社,8.1,3339 
生活的艺术,林语堂, 陕西师范大学出版社,8.3,3336 
变形记,卡夫卡, 上海译文出版社,8.6,3335 
理想国与哲人王,王小波, 陕西师范大学出版社,9,3327 
家,[日] 无印良品, 广西师范大学出版社,7.7,3326 
心机母女,小S（徐熙娣）, 平裝本出版有限公司,7.2,3323 
三国志（全五册）,[晋] 陈寿 撰, 中华书局,9.2,3323 
打工女孩,[美] 张彤禾, 上海译文出版社,7.6,3318 
寻找前世之旅续集,Vivibear, 朝华出版社,7.5,3317 
近所物語,矢澤愛,None,8.7,3316 
击壤歌,朱天心, 广西师范大学出版社,8,3311 
绿山墙的安妮,[加] 露西·莫德·蒙哥玛利, 浙江文艺出版社,9,3309 
只是孩子,[美] 帕蒂•史密斯, 广西师范大学出版社,8.7,3308 
三年K班,夏茗悠, 新世界出版社,8,3307 
幸福的建筑,[英] 阿兰·德波顿, 上海译文出版社,8.1,3306 
无非求碗热汤喝,张佳玮, 译林出版社,7.9,3304 
星光璀璨,匪我思存, 新世界出版社,6.6,3301 
上海的金枝玉叶,陈丹燕, 作家出版社,8.1,3301 
失乐园2,幾米, 现代出版社,8.5,3299 
乡土中国 生育制度,费孝通, 北京大学出版社,9.2,3296 
桃花扇,孔尚任, 人民文学出版社,8.6,3295 
电视人,[日] 村上春树, 上海译文出版社,7.7,3293 
世界上所有的夜晚,迟子建, 上海人民出版社,8.6,3289 
剪刀替针做媒人,亦舒, 新世界出版社,7.6,3289 
为何家会伤人,武志红, 世界图书出版公司,8.3,3288 
四叠半神话大系,(日) 森见登美彦, 上海人民出版社,8.2,3288 
张爱玲作品集,张爱玲, 北岳文艺出版社,8.9,3282 
悖论13,(日)东野圭吾, 南海出版公司,7.4,3281 
岛（Vol.10）,郭敬明 主编, 春风文艺出版社,7.1,3281 
受戒,汪曾祺, 漓江出版社,9.2,3280 
滚滚红尘,三毛, 哈尔滨,8.4,3279 
单向街 001,梁文道 张大春 许知远等, 凤凰出版社,7.8,3278 
窥视工作间,[日] 妹尾河童, 生活·读书·新知三联书店,8.2,3278 
怪人们,(日) 东野圭吾, 人民文学出版社,6.5,3277 
童年的消逝,[美] 尼尔・波兹曼, 广西师范大学出版社,8.4,3274 
30年后，你拿什么养活自己？,[韩] 高得诚, 广西科学技术出版社,6.6,3274 
名侦探柯南1,[日] 青山刚昌, 长春出版社,8.9,3274 
寒·十八禁,韩寒, 二十一世纪出版社,7.4,3269 
乞力马扎罗的雪,[美]海明威, 上海译文出版社,8.5,3268 
解密,麦家, 人民文学出版社,7.6,3266 
鼠疫,（法）加缪, 上海译文出版社,8.7,3266 
城邦暴力团（下）,张大春, 上海人民出版社,8.4,3263 
谢长留,菖蒲, 三叶草,8,3262 
美国纽约摄影学院摄影教材（下）,美国纽约摄影学院, 中国摄影出版社,9,3262 
祖国的陌生人,许知远, 中信出版社,7.6,3262 
现在，发现你的优势,[美] 马库斯·白金汉, 中国青年出版社,7.5,3251 
水果篮子1,高屋奈月, 中国少年儿童出版社,8.1,3251 
怨氣撞鈴1·食骨,尾魚, 聯合文學,8.3,3250 
细节决定成败,汪中求, 新华出版社,6.8,3247 
英雄志（全三册）,孙晓, 京华出版社,8.8,3242 
无限恐怖,长弓手, 北方文艺,8.3,3242 
免费,[美] 克里斯·安德森, 中信出版社,7.5,3241 
牛棚杂忆,季羡林, 中共中央党史出版社,8.3,3241 
永夜（上下）,桩桩, 朝华出版社,7.7,3240 
30而励,芮成钢, 中国人民大学出版社,7.2,3240 
安德的影子,奥森·斯科特·卡德, 四川科学技术出版社,8.7,3240 
回国驯火记,None,None,8.6,3239 
谣言粉碎机,果壳网, 新星出版社,7.7,3236 
今朝风日好,董桥, 作家出版社,8.3,3231 
创意市集2·玩心大发,王怡颖, 生活·读书·新知三联书店,7.6,3229 
李鸿章传,梁启超, 百花文艺出版社,8.8,3227 
地心游记,（法）凡尔纳（Verne，J.）, 中国青年出版社,8.3,3226 
